ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_indicator,note_source
ECU,EMP_TEMP_SEX_INS_NB,BA:19,SEX_M,INS_SECTOR_PRI,2019,4241.3868,,,R1:3513
ECU,EMP_TEMP_SEX_INS_NB,BA:19,SEX_F,INS_SECTOR_TOTAL,2019,3279.0333,,,R1:3513
ECU,EMP_TEMP_SEX_INS_NB,BA:19,SEX_F,INS_SECTOR_PUB,2019,268.15,,,R1:3513
ECU,EMP_TEMP_SEX_INS_NB,BA:19,SEX_F,INS_SECTOR_PRI,2019,3010.8833,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2005,19283,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2005,5862,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2005,13421,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2005,15544,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2005,4345,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2005,11199,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2005,3739,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2005,1517,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2005,2222,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2006,20364,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2006,6022,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2006,14342,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2006,16493,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2006,4387,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2006,12106,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2006,3871,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2006,1635,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2006,2236,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2007,21649,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2007,6213,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2007,15436,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2007,17025,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2007,4461,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2007,12564,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2007,4624,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2007,1752,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2007,2872,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2008,22507.3113,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2008,6116.4247,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2008,16390.8867,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2008,18041.5729,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2008,4378.6188,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2008,13662.9541,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2008,4465.7385,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2008,1737.8059,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2008,2727.9326,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2009,22975.2923,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2009,6110.5972,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2009,16864.6952,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2009,18396.9781,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2009,4371.4937,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2009,14025.4843,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2009,4578.3143,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2009,1739.1035,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2009,2839.2108,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2010,23829.0046,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2010,6226.6843,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2010,17602.3203,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2010,19152.939,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2010,4396.1743,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2010,14756.7647,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2010,4676.0656,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2010,1830.51,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2010,2845.5556,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2011,23345.8117,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2011,6192.1465,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2011,17153.6652,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2011,18718.6867,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2011,4326.4817,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2011,14392.2051,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2011,4627.125,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2011,1865.6649,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2011,2761.4601,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2012,23564.3935,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2012,6338.7993,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2012,17225.5942,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2012,18902.716,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2012,4337.0338,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2012,14565.6821,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2012,4661.6775,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2012,2001.7654,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2012,2659.9121,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2013,23975.1298,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2013,6310.9132,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2013,17664.2166,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2013,19083.3791,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2013,4410.1991,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2013,14673.18,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2013,4891.7507,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2013,1900.7141,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2013,2991.0366,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2014,24219,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2014,6259,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2014,17960,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2014,19206,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2014,4349,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2014,14857,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2014,5013,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2014,1910,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2014,3103,,,
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2015,24778.7675,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2015,5886.1537,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2015,18892.6138,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2015,19693.7329,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2015,4068.0698,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2015,15625.6632,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2015,5085.0346,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2015,1818.084,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2015,3266.9507,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2016,25371.1436,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2016,5593.16,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2016,19777.9835,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2016,20008.9253,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2016,4007.7738,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2016,16001.1515,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2016,5362.2182,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2016,1585.3862,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2016,3776.832,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2017,26051.2484,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2017,5512.0298,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2017,20539.2186,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2017,20647.709,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2017,3794.6963,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2017,16853.0127,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2017,5403.5394,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2017,1717.3335,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2017,3686.2059,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_TOTAL,2018,26060.0713,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PUB,2018,6070.7197,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_T,INS_SECTOR_PRI,2018,19989.3516,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_TOTAL,2018,21311.5231,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PUB,2018,4124.7156,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_M,INS_SECTOR_PRI,2018,17186.8075,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_TOTAL,2018,4748.5482,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PUB,2018,1946.0041,,,R1:3513
EGY,EMP_TEMP_SEX_INS_NB,BA:582,SEX_F,INS_SECTOR_PRI,2018,2802.544,,,R1:3513
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2005,19207,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2005,2917.1,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2005,16289.9,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2005,11485,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2005,1416.8,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2005,10068.3,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2005,7722,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2005,1500.3,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PRI,2005,6221.6,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2006,19939.1,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2006,2931.5,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2006,17007.6,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2006,11808.5,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2006,1405.8,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2006,10402.7,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2006,8130.6,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2006,1525.7,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PRI,2006,6604.9,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2007,20579.9,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2007,2969.6,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2007,17610.3,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2007,12067.4,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2007,1411.6,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2007,10655.8,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2007,8512.6,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2007,1558,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PRI,2007,6954.5,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2008,20469.7,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2008,3006.7,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2008,17463,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2008,11805.2,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2008,1392.5,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2008,10412.7,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2008,8664.5,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2008,1614.2,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PRI,2008,7050.3,,T12:145,
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2009,19106.9,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2009,3119,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2009,15987.9,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2009,10733.1,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2009,1465.1,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2009,9268,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2009,8373.8,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2009,1653.8,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PRI,2009,6720,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2010,18724.5,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2010,3209.6,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2010,15514.9,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2010,10423.7,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2010,1477,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2010,8946.7,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2010,8300.8,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2010,1732.6,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PRI,2010,6568.2,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2011,18421.4,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2011,3277,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2011,15144.4,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2011,10152.5,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2011,1503.4,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2011,8649.1,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2011,8268.9,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2011,1773.6,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PRI,2011,6495.3,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2012,17632.7,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2012,3112.4,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2012,14520.3,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2012,9608.2,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2012,1396.5,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2012,8211.6,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2012,8024.5,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2012,1715.8,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PRI,2012,6308.7,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2013,17139,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2013,2937.4,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2013,14201.7,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2013,9315.8,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2013,1342.7,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2013,7973.1,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2013,7823.2,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2013,1594.7,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PRI,2013,6228.6,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_TOTAL,2014,17344.2,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PUB,2014,2925.8,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_T,INS_SECTOR_PRI,2014,14418.4,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_TOTAL,2014,9442.7,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PUB,2014,1359.3,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_M,INS_SECTOR_PRI,2014,8083.4,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_TOTAL,2014,7901.5,,,S5:40_T2:85
ESP,EMP_TEMP_SEX_INS_NB,BA:246,SEX_F,INS_SECTOR_PUB,2014,1566.5,,,S5:40_T2:85
